|Bank name|Customer name|Issue Type|Review|Review_Lemma|Keyword|Recency|Place|Sentiment|joy|sadness|fear|disgust|anger|Category|Issue type
986|Syndicate Bank|DUDEKULA MAHABOOB BASHA||The customer support service and the response is average with the Syndicate bank and the overall banking service need to be improved with the SYNDICATE BANK.|the customer support service and the response be average with the Syndicate bank and the overall banking service nee to be improve with the SYNDICATE BANK .|customer support service| Jun 11, 2018|  bangalore|-0.343101|0.112227|0.121278|0.02287|0.02189|0.12049|Customer Service| Saving Account
988|Syndicate Bank|RANJAN KHATAWKAR||"Their only drawback is net banking which not good or user friendly, they need to improve on that.
 "|"their only drawback be net banking which not good or user friendly , they nee to improve on that . 
 "|only drawback| Jun 08, 2018|  bangalore|-0.915756|0.301264|0.116727|0.052815|0.010139|0.086223|Customer Service| Saving Account
989|Syndicate Bank|TEJBIR SINGH||It has been a normal service which they had given and there has not been much hassles.|it have be a normal service which they have give and there have not be much hassle .|normal service| Jun 08, 2018|  new delhi|-0.708091|0.125279|0.149764|0.043914|0.10531|0.169484|Customer Service| Car Loan
991|Syndicate Bank|MANICKAM KAPILA||There are no transaction issues on ATM and no minimum balance is required in this account.|there be no transaction issue on ATM and no minimum balance be require in this account .|transaction issue| May 29, 2018|  chennai|-0.739569|0.021042|0.460869|0.053763|0.010814|0.029161|Customer Service| Saving Account
992|Syndicate Bank|SANGAMESH KORISHETRU||The offline services like the customer support and their staff responses where up to the mark.|the offline service like the customer support and their staff response where up to the mark .|customer support| Oct 23, 2018|  noida|-0.452951|0.043635|0.364883|0.00878|0.273416|0.157317|Customer Service| Saving Account
994|Syndicate Bank|DAYAS KURIVILLA|| I am not satisfied with the banking services provided by Syndicate bank, mobile application of this bank is easy to use.|  i be not satisfied with the banking service provide by Syndicate bank , mobile application of this bank be easy to use .|mobile application of this bank| Oct 11, 2018|  bangalore|-0.414529|0.166234|0.114351|0.01353|0.031605|0.043622|Customer Service| Saving Account
995|Syndicate Bank|DAYAS KURIVILLA||Customer service was not up to the mark with this bank and their response was not good.|Customer service be not up to the mark with this bank and their response be not good .|response| Oct 11, 2018|  bangalore|-0.987943|0.39094|0.144786|0.019692|0.121537|0.104617|Customer Service| Saving Account
996|Syndicate Bank|VINCENT VINS||and i am facing some technical issues too.|and i be face some technical issue too .|technical issue| Sep 20, 2018|  chennai|-0.435077|0.062369|0.251433|0.076877|0.206572|0.029848|Customer Service| Saving Account
997|Syndicate Bank|KUNAL MHAMUNKAR||Customer service and response is not that much good .|Customer service and response be not that much good .|response| Sep 06, 2018|  mumbai|-0.897811|0.734759|0.054452|0.003615|0.035677|0.063003|Customer Service| Saving Account
998|Syndicate Bank|NAGARAJ RAMAIAH||The process was very quick and not aware about daily withdrawal limit .|the proces be very quick and not aware about daily withdrawal limit .|daily withdrawal limit| Sep 01, 2018|  bangalore|-0.355313|0.278587|0.220958|0.116798|0.037379|0.107008|Customer Service| Saving Account
999|Syndicate Bank|KISHOR DHAVAN|| My saving account was taken with SYNDICATE BANK , i am not regular user of this bank .|  my saving account be take with SYNDICATE BANK , i be not regular user of this bank .|regular user of this bank| Aug 26, 2018|  ahmedabad|-0.781237|0.259385|0.33276|0.137929|0.035775|0.108444|Customer Service| Saving Account
1000|Syndicate Bank|KISHOR DHAVAN||Customer service and their response is not up to the mark , i cannot connect them easily .|Customer service and their response be not up to the mark , i can not connect them easily .|response| Aug 26, 2018|  ahmedabad|-0.97554|0.085495|0.164723|0.005717|0.270259|0.171676|Customer Service| Saving Account
1002|Syndicate Bank|Mehr||All they want is money and also waste alot of time of customers for no reason .|all they want be money and also waste alot of time of customer for no reason .|waste alot of time of customer| Aug 12, 2018|  hyderabad|-0.964434|0.068921|0.459823|0.114507|0.279188|0.352369|Customer Service| Other Loan
1004|Syndicate Bank|PRAMOD MANTUR||their customer support had not been that much responsive.|their customer support have not be that much responsive .|customer support| Jul 31, 2018|  bangalore|-0.681902|0.162908|0.204674|0.101838|0.061565|0.077818|Customer Service| Saving Account
1005|Syndicate Bank|THIRUVENGADAN RAJENDRAN||The charges which they had been making has been just for SMS and there has not been any additional service charges.|the charge which they have be make have be just for sm and there have not be any additional service charge .|make| Jul 29, 2018|  chennai|-0.820115|0.066288|0.101192|0.018156|0.188656|0.119307|Customer Service| Saving Account
1006|Syndicate Bank|PALANISAMY SATHISH KUMAR||customer service ad responses was up to the mark.|customer service ad response be up to the mark .|customer service ad response| Jul 28, 2018|  bangalore|-0.751376|0.060753|0.079804|0.008219|0.316754|0.173993|Customer Service| Saving Account
1011|Syndicate Bank|ANURAG SINGHAL||very less customer service is good overall satisfied with banking service.|very less customer service be good overall satisfied with banking service .|less customer service| May 09, 2014|  bangalore|-0.674212|0.69135|0.097751|0.002957|0.046129|0.062441|Customer Service| Saving Account
1012|Syndicate Bank|MANISH BHATIA||They took hardly 2 days of time to process the loan .|they take hardly 2 day of time to proces the loan .|day of time| Jan 29, 2015|  gurgaon|-0.505285|0.027852|0.13813|0.023002|0.04623|0.045972|Customer Service| Personal Loan
1013|Syndicate Bank|ARUN SOMASEKAR||Employees there dont respond to customer request in the first place.|employee there do nt respond to customer request in the first place .|customer request| Jan 10, 2015|  bangalore|-0.640413|0.17528|0.035345|0.004575|0.306287|0.170413|Customer Service| Saving Account
1014|Syndicate Bank|ARUN SOMASEKAR||Where the Customer has to wait for a long time.|where the Customer have to wait for a long time .|long time| Jan 10, 2015|  bangalore|-0.626918|0.389656|0.228039|0.146074|0.051407|0.12727|Customer Service| Saving Account
1015|Syndicate Bank|Sasikiran|| Interest rate is pretty high, collecting inspection charges @1000/- semi annually not mentioned before, average documentation charges, internet banking facility is worst, charges for every service provided, run to branch for every task.|  Interest rate be pretty high , collect inspection charge @1000/- semi annually not mention before , average documentation charge , internet banking facility be bad , charge for every service provide , run to branch for every task .|task| Dec 30, 2014|  hyderabad|-0.936753|0.137673|0.210986|0.13851|0.142085|0.118666|Customer Service| Home Loan
1016|Syndicate Bank|RAMESH CHANDRA DUTH||but I ignored the request as I have plan to avail four wheeler loan by next year.|but i ignore the request as i have plan to avail four wheeler loan by next year .|request| Nov 21, 2014|  bangalore|-0.694437|0.021186|0.286883|0.076924|0.036811|0.080687|Customer Service| Saving Account
1017|Syndicate Bank|TIKENJIT MAZUMDAR||Every time they failed to forward my bank statements details.|every time they fail to forward my bank statement detail .|time| Sep 19, 2015|  guwahati|-0.950358|0.03865|0.627998|0.113577|0.07524|0.196515|Customer Service| Saving Account
1018|Syndicate Bank|ABHINAV SUMAN||According to my point of view nothing extraordinary from Syndicate bank.|accord to my point of view nothing extraordinary from Syndicate bank .|point of view| Sep 16, 2015|  patna|-0.351047|0.445273|0.043417|0.066611|0.021594|0.139356|Customer Service| Saving Account
1019|Syndicate Bank|DEVARAJU SRIKANTH||I have already raised a complaint against the branch for not issuing the cheque book they took around a week time to provide it and for the salary credit they took around 4 to 5 days of time.|i have already raise a complaint against the branch for not issue the cheque book they take around a week time to provide it and for the salary credit they take around 4 to 5 day of time .|week time| Sep 15, 2015|  mysore|-0.782862|0.163354|0.44256|0.023263|0.155754|0.177428|Customer Service| Saving Account
1021|Syndicate Bank|SYED FAROOKMANNAN R||First of all I suggest them to be friendly with the customers and they should close the customer queries immediately without making delay.|first of all i suggest them to be friendly with the customer and they should close the customer query immediately without make delay .|make delay| Sep 11, 2015|  madurai|-0.695763|0.401223|0.166617|0.094555|0.038408|0.054984|Customer Service| Saving Account
1022|Syndicate Bank|HARISH B KADDUGOL||The response is not good from the bank.|the response be not good from the bank .|response| Jun 24, 2015|  belgaum|-0.89137|0.251406|0.279035|0.067539|0.070051|0.155008|Customer Service| Personal Loan
1023|Syndicate Bank|SALMA BEGUM BEGUM||but I have to wait in long queues for a deposit and withdrawals as I have a saving account.|but i have to wait in long queue for a deposit and withdrawal as i have a saving account .|long queue| May 18, 2015|  hyderabad|-0.452552|0.0297|0.318635|0.054184|0.010895|0.171921|Customer Service| Saving Account
1024|Syndicate Bank|YASARAPU SUBRAMANI||I feel they have less employees in the bank|i feel they have less employee in the bank|less employee| May 09, 2015|  tirupati|-0.686475|0.134191|0.566178|0.119306|0.060635|0.100266|Customer Service| Personal Loan
1025|Syndicate Bank|YASARAPU SUBRAMANI||and that is the reason they are not able to assist the customer.|and that be the reason they be not able to assist the customer .|reason| May 09, 2015|  tirupati|-0.757869|0.104146|0.040824|0.007482|0.026417|0.016593|Customer Service| Personal Loan
1026|Syndicate Bank|MURUGAN P||Moreover documentation charge is very less because for the amount of one lakh they just deducted between 700-1000.|moreover documentation charge be very less because for the amount of one lakh they just deduct between 700 - 1000 .|documentation charge| May 02, 2015|  chennai|-0.777491|0.105364|0.337441|0.094621|0.151709|0.183797|Customer Service| Personal Loan
